1,RT @HeartAust: Check out Zac's (@JordanAndZac) performance on @dancingAu last night: http://t.co/TLiNmZdzfk vote for Zac (and support heart…
1,RT @HeartAust: We've been named one of Australia’s Top 50 Philanthropic Gifts and now we need your vote to get into the top 10! http://t.co…
1,Maurice Swanson @HeartAust discusses the WA Live Lighter campaign @ANZOS2013 @CancerCouncilOz
1,@HeartAust no people need to run instead!
1,RT @HeartAust: Disappointed to see cycling reported to be the decline. This highlights the need for action to turn this around. http://t.co…
1,RT“@HeartAust: Heart Foundation named in Aus Top 50 Philanthropic Gifts -vote for them to get into the top 10! http://t.co/yeCge4Nibj”
1,How many of every 10 Australian men are overweight or obese? #TooMany #ANZOS @HeartAust @CancerCouncil http://t.co/kb7fIGzWJr
1,RT @HeartAust: Interesting piece from @lennertveerman on why adding GST to fruit and veg would be bad for the nations health: http://t.co/j…
1,RT @COAGReform: How many of every 10 Australian men are overweight or obese? #TooMany #ANZOS @HeartAust @CancerCouncil http://t.co/kb7fIGzW…
1,What's your favourite family heart-healthy meal with nuts? Here's one from us via @HeartAust #NNW2013 #cookeatenjoy http://t.co/1mHcwxbOiq
1,RT @NutsForLife: What's your favourite family heart-healthy meal with nuts? Here's one from us via @HeartAust #NNW2013 #cookeatenjoy http:/…
1,@NutsForLife @HeartAust garden salad with Pine Nuts! Lettuce tomato cucumber red Capsicum and lettuce with an oil free dressing. Awesome
1,RT @lewest: Maria Szybiak fr @HeartAust on how much our diets are influenced by corporate interests of BigFood &amp; BigSoda @Live_Lighter #anz…
1,#WileyWheelers will be at @SantosGLNG Brisbane to Gold Coast Cycle Challenge @bicycle_qld for @HeartAust on Sunday http://t.co/jYY3gaW6m4
1,RT @bicycle_qld: So close to cracking $100K for the @HeartAust! #b2gc13 http://t.co/SYBqIAYtfG
1,Woohoo tomorrow's the big day. Brisbane to Gold Coast Cycle Challenge supporting @HeartAust. Hope I make it! http://t.co/89azbOhYyj #100km
1,woohoo - we've cracked $105K for the @HeartAust. #b2gc13.
1,RT @HeartAust: This week it was reported that happy people are less likely to suffer heart disease. Try and do something for your happiness…
1,MT @HeartAust Happy people are less likely to suffer heart disease. Try and do something for your happiness this weekend!
1,@HeartAust The best way to be happy? Do something kind for someone else!
1,RT @HeartAust: Great idea! Double the happiness. “@nutritionchic: @HeartAust The best way to be happy? Do something kind for someone else!”
1,@HeartAust Share the love by mowing the lawn or doing the garden for someone in need.
1,We wish all @SantosGLNG Brisbane to Gold Coast Cycle riders a safe journey today - good luck! @bicycle_qld @HeartAust - Go #WileyWheelers
1,RT @Wileytalk: We wish all @SantosGLNG Brisbane to Gold Coast Cycle riders a safe journey today - good luck! @bicycle_qld @HeartAust - Go #…
1,RT @HeartAust: Congrats Ben on finishing the bris to Gold Coast in good time &amp; for such a fantastic fundraising effort! http://t.co/Jp4E5oZ…
1,RT @HeartAust: Study: exercise could be just as effective as drugs for some patients suffering from heart disease and stroke http://t.co/r7…
1,RT @HeartAust: We've made the top 50 Australian Philanthropic gifts list - we'd love your support by voting for us! http://t.co/s49F0oG2wT
1,RT @jackmewoods: @BrianRunCoach @HeartAust government policy must focus more on prevention starting at a young age. Increasing number of o…
1,RT @HeartAust: Big congrats to @AlisaCamplin who is expecting a baby two years after sadly losing her first son from a heart defect. http:/…
1,Off to dress rehearsal for rock week! Remember to keep texting 'zac' to 191777 to help @jadevhatcher and i support the @HeartAust
1,RT @thesydneykings: Maroubra Public School have won the @thesydneykings workshop for their amazing support of @HeartAust Jump Rope for Hear…
1,@HeartAust @AlisaCamplin This is wonderful news! All the very best to you and your hubby Alissa! Enjoy you little miracle.
1,RT @MCRI_for_kids: Congrats to our researcher Dr Andrew Steer who recently was awarded the top Vic fellow by @HeartAust for his work on rhe…
1,RT @AustralianEggs: 51% of Aussies have high blood cholesterol. To lower levels @HeartAust recommends 30mins of exercise a day #healthtip h…
1,RT @HeartAust: Worrying news from the UK about the doubling of portion sizes in the last 20 years: http://t.co/F8BJtax3Ws
1,"RT @HeartAust: Make sure you cast your vote to keep Zac Stenmark (@jordanandzac) on @DancingAu - your vote is also a donation to us! Text ""…"
1,RT @HeartAust: Check out this cool video about the difference you can make to your city by leaving your car at home: http://t.co/phh3PABYJi…
1,180 kids are gearing up to beat the SA records for @HeartAust Jump Rope for Heart today. Good luck! http://t.co/KdUAXeSuRJ
1,Are you part of a @HeartAust walking group? Get your photo entries in for a chance to win a $50 gift voucher - more: http://t.co/W66HszbWL1
1,RT @MedibankCF: Are you part of a @HeartAust walking group? Get your photo entries in for a chance to win a $50 gift voucher - more: http:/…
1,@CSHeartResearch awesome news Chris about your fellowship.......I cast my mind back to @HeartAust days.  Look how far you have come!  #proud
1,"RT @HeartAust: ""Exercise will reduce your risk of a heart attack but it won't cancel out the risk of being overweight"" http://t.co/IrNlnAnK…"
1,RT @HeartAust: If you want to minimise your risk of a heart attack you need to exercise not smoke and pay attention to your weight: http:/…
1,"“There is no ""safe"" level of overweight”. New findings from @HeartAust &amp; @ANUmedia via @newscomauHQ  http://t.co/lVCML3VwdF #obesity"
1,RT @HeartAust: There is scientific consensus that replacing sat fat with ‘good’ fat esp poly fat reduces the risk of heart disease #Catal…
1,@HeartAust This scientific consensus is based on meta analyses of biased studies and needs an urgent rethink.
1,"@HeartAust What about all the studies that link ingredients in your ""tick"" products to disease? Aspartame/sugar/processed grains anyone?"
1,"""@HeartAust: Cholesterol is just ONE important risk factor in #heartdisease – our No 1 killer"" and activity might be the most important"
1,RT @HeartAust: We recommend a balanced diet &amp; while limiting sat fat is important cholesterol is just ONE risk factor for #heartdisease #…
1,"@HeartAust You also recommend ""foods"" which contain sugar and aspartame. I would hardly call that balanced. That's just plain unhealthy."
1,"RT @BeAllergyFree: @HeartAust You also recommend ""foods"" which contain sugar and aspartame. I would hardly call that balanced. That's just …"
1,"RT @BeAllergyFree: @HeartAust What about all the studies that link ingredients in your ""tick"" products to disease? Aspartame/sugar/processe…"
1,@HeartAust also never studied in context of ketogenic diet
1,@lilredandy @HeartAust @ABCCatalyst putting a tick on hydrogenated industrial seed oils is fundamentally LYING about heart health
1,@HeartAust #catalyst #heartofthematter #cholesterolscam #heartfoundationlies saturated fat is essential
1,@HeartAust But our margarines still contain polys which #Catalyst just said were damaging too. Maybe you should give the tick to butter?
1,.@BeAllergyFree whilst the recommendations of @HeartAust keep me in a job id prefer not to have to mop up their mess
1,.@HeartAust like saying a murderer once helped an old lady across the road...
1,@HeartAust PUFAs cause inflammation leading to disease #fact
1,@HeartAust theories supported by evolutionary biologys story
1,RT @HeartAust: Our office is having a quick mid after-non stretch session to help us sit less and #MoveMore this Monday! http://t.co/SS05SP…
1,@HeartAust what's the go with your approved eggs? - http://t.co/puUeZ9IqGp
1,RT @HeartAust: Good tips- 5 things successful people do before 8.00am - includes a good breakfast and exercise: http://t.co/ziWHVrjipX
1,"RT @HeartAust: ""Sensationalist and grossly unbalanced"" ABC #mediawatch @TheRealPBarry about #Catalyst http://t.co/X2U0DgRj1m"
1,RT @HeartAust: Credit to @ABCMediaWatch for helping balance out the ABC's own #Catalyst story on cholesterol and statins http://t.co/bAUpoM…
1,@DrRachie @HeartAust agree and I thought that the assertion was a low blow given coi of the others and especially from a science journo.
1,RT @HeartAust: Missed @ABCMediaWatch tonight? You missed the much needed 'balancing' response to #Catalyst. But fear not watch here http:/…
1,@HeartAust @ABCMediaWatch wonder how sales of their alternatives to Statins are going. They failed to mention that during the show. :)
1,"ABC Media Watch @HeartAust Response to @ABCCatalyst program 8 November 2013  
http://t.co/axkA0VWwnX"
1,@HeartAust just added to one of my very elite favorites.  Such wonderful advice. Now how to change my bad habits??
1,@mjrowland68 @HeartAust @ABCMediaWatch @ABCCatalyst Can only hope people speak to their doctors before making any decisions on statins
1,ELC-Year 6 are wearing red for Waugh House Service Day: advocating heart health to support @HeartAust Fun fitness activities on the oval!
1,"@HeartAust :@ABCCatalyst said 1 aus expert ""too technical to film""  That's not risk with fringe gurus! http://t.co/0CyATVdBMV @prior_robin"
1,RT @HeartAust: In case you missed out check out the @ABCMediaWatch critique of the recent #Catalyst report on chloesterol: http://t.co/xxQ…
1,Timely release of considered scientific advice on the use of statins for people at risk of CVD #catalyst @HeartAust http://t.co/8hThBSgGvO
1,@ANPHAgency @HeartAust @AHPA_AU @_PHAA_ @ShapeUpAust @BoydSwinburn @EwatersWaters @HT_Victoria @SAHealth @HELPPFlinders @BrockhoffTeam
1,RT @mochuckmochuck: Now biased editing has been exposed by Prof Sullivan &amp; @HeartAust via @ABCMediaWatch will @ABCCatalyst post unedited in…
1,@MaryanneDemasi @mochuckmochuck @HeartAust @ABCCatalyst seems like mis represented - why did you edit out the experts and include quacks?
1,.@HeartAust recognises quality of Menzies research to improve nutrition in remote communities http://t.co/5Y1tCCJcMi
1,RT @HeartAust: People who have had heart attack or stroke or at high risk should be on #statins @amworldtodaypm @sjsmail @heartaust http://…
1,RT @HeartAust: MSD survey of 150 GPs confirms too many high risk patients stopping statins b/c of #Catalyst via @smh @AmyCorderoy http://t.…
1,RT @HeartAust: New fuller interviews from #Catalyst added from Dr Rob Grenfell and Assoc Prof David Sullivan: http://t.co/V516lfFGqs #Chole…
1,14km City2Sea tomorrow. I am raising money 4 @HeartAust  having lost a lot of family to heart disease. Please donate https://t.co/DLJQuyXQ82
1,Together with @NewcastleJetsFC and @HeartAust we are raising awareness of the signs of #heartattack http://t.co/uywBPqN0ov #NTUA
1,Together with @NewcastleJetsFC and @HeartAust we are raising awareness of the signs of heart attack
1,RT @tommohalby: Great run today with the @VersoApp team. Raising money for @HeartAust Bit sore but still all smiles. =D http://t.co/eTXOwmT…
1,@HeartAust @CVC_Adelaide @seanparnell ironic:after irresponsible catalyst prog American Heart Assoc RCT based guidelines extend statin use
1,"Thoughts on this @HeartAust http://t.co/kLAi25zPIB"
1,So great to see @Nestle changing their products to support the new @WHO salt intake target #publichealth @HeartAust http://t.co/Uz5vVlfq8M
1,RT @HeartAust: Our team member Sam ran the @City2Sea yesterday and raised $1000+ for us. That's definitely doing it for heart! http://t.co/…
1,RT @HeartAust: Did you know people who take public transport add average 41 minutes extra activity to their day? http://t.co/Juzd3bkoQC
1,Make sure you join us in the Piazza this Thursday at 11:30 for a FREE Heart Moves demonstration thanks to @HeartAust! http://t.co/8WWZZulRUH
1,@HeartAust great article.
1,RT @HeartAust: Why not all sweeteners are created equally: http://t.co/L5X1evpCoc
1,RT @HeartAust: Why you really need to get moving: http://t.co/n7ZDpxWlSW #MoveMore
1,Today crazy schedule. My heart decided to play up-I have a heart condition #MVP @HeartAust it was hurting so badly-but I loved the car stuff
1,@HeartAust @GoHomeOnTimeDay @beyondblue Come join our free modern #qigong class at #flagstaff today 1pm #disconnecttodestress #achievemore
1,RT @HeartAust: Time for an stretch? When was the last time you got up and moved about? #MoveMore
1,RT @HeartAust: Try and take a break this lunch time and take a quick walk for your mind and body. #MoveMore
1,RT @aihheart: @HeartAust: Try and take a break this lunch time and take a quick walk for your mind and body. #MoveMore
1,Appreciated follow @HeartAust I volunteered for your amazing charity for yrs;) my #MVP prolapse is real bad &amp; needs #heartsurgery in few yrs
1,Join us for our Xmas Heart Foundation Nordic walk. Saturday Dec . 7th Jorgensen park #nordicwalking  @HeartAust http://t.co/SK6Go5QyHH
1,@HeartAust great innovation to help get us all to #MoveMore
1,@ACurrentAffair9 you guys are unbelievable. Your report about @HeartAust Tick is so misinformed. Typical grubby journalism.
1,"@HeartAust @ACurrentAffair9 good petition made to look bad by sensationalist ""journalism"""
1,Statement to Channel 9 A Current Affair from Heart Foundation refutes #TV show claims http://t.co/WVhoCdmD7x Via @HeartAust #health #heart
1,Dr Elizabeth Holliday's received a prestigious @HeartAust fellowship for her work into causes of #stroke http://t.co/nFmLtv5GZK
1,Thank you to @HeartAust for sharing this #recipe for light and yummy spring #lamb with bulghar salad: http://t.co/EulhjTlrP5
1,@HeartAust glad you like it happy for you to come share
1,@HeartAust resistance training with therabands are a cheap option arm ergometer for more CV based exercise another option or both!
1,@HeartAust I have still not had a response from these questions put together by @zoeharcombe. Would appreciate one. http://t.co/SyLDZ1OAii
1,@HeartAust @amworldtodaypm @sjsmail why not START with fixing their diet? That's the cause (for most folk) of their ills in the first place.
1,@HeartAust @mcleaver Don't they still TURN to trans fats when you cook with them? Seed oils are utterly unnatural industrial concoctions.
1,@HeartAust @ABCMediaWatch  Heartaust's inertia reflects its OWN bias. All this reeks of a body afraid to admit it could ever be wrong.
1,RT @HeartAust: Mangoes are back in season- make the most of it with this delicious Cod with mango salsa recipe: http://t.co/Z2mOT3vf0B
1,RT @HeartAust: Did you know that heart disease is the number one killer of Aussie women? Small changes can make all the difference: http://…
1,ONLY 4 DAYS LEFT to Register for @EcoHealth13 to see Val Brown @ArabenaKerry R. Grenfell @HeartAust @DoftWT @PierreHorwitz &amp; more present
1,RT @HeartAust: The Conversation asks: are you eating enough fibre? http://t.co/eAChkDVC0m
1,@HeartAust Thank you for sharing this video the symptoms and what women can do - small changes can defntly make a big difference! :)
1,@JHarv33 @tommygarlepp @BradHill9 showing their skills at Maroubra Bay PS The winners of @HeartAust workshop! http://t.co/bvEx6gIHj0
1,RT @SydneyKings: @JHarv33 @tommygarlepp @BradHill9 showing their skills at Maroubra Bay PS The winners of @HeartAust workshop! http://t.co/…
1,RT @HeartAust: With @SharonFrielOz and other experts talking about the major drivers of health inequities at #SDOHTas13 http://t.co/XRLApLN…
1,RT @CityofAdelaide: #Walking 5.6km/hr for 60min will burn 304 calories. @HeartAust has a #Adelaide walking group: http://t.co/Ipsf058Wri  #…
1,@CityofAdelaide @HeartAust you ride my pink mountain bike round the block you burn 1000 calories fellas its a struggle
1,RT @HeartAust: Did you know that standing for an extra hour burns 600kj and helps reduce your risk of adverse health conditions?
1,"Sitting is killing us “@HeartAust: Did you know that standing for an extra hour burns 600kj and helps reduce your risk of adverse health"""
1,Almost made it to @HeartAust stroll with @mentalhealthnsw and @NSWCAG. Enlist colleagues. Reduce office stress with a walk. #exerciseworks
1,"http://t.co/ea6i44TXao @ARobM and I on NCDs and development  @HeartAust @Ignitemonash @Baker_IDI @LowyInstitute @nandcgrills @NCDFREE"
1,"RT @sambyfield: http://t.co/ea6i44TXao @ARobM and I on NCDs and development  @HeartAust @Ignitemonash @Baker_IDI @LowyInstitute @nandcgrill…"
1,RT @NicoleMSenior: RT @HeartAust: Did you know that standing for an extra hour burns 600kj and helps reduce your risk of adverse health con…
1,Great #powqigong session today with @HeartAust #disconnecttodestress #feelinggood
1,RT @HeartAust: Good to hear that the UK govt is rethinking plain packaging - and looking to Australia as a test case: http://t.co/rlRAw0y49a
1,RT @HeartAust: Love this blog from @MedibankCF's Jacqui Savage who is getting hairy for @MovemberAus: http://t.co/JRg65hESDo
1,RT @nandcgrills: An excellent article that is worth a read....http://t.co/tIr6jnJe6L  @sambyfield @ARobM @HeartAust @Ignitemonash @NCDFREE
1,The My Virtual Me Daily is out! http://t.co/BMDbeIfjPM Stories via @HeartAust @FoxFM @VanessaPryke
1,RT @HeartAust: All cigarettes sold from 1 Dec must include heart health warnings #plainpacks http://t.co/JCs9IPSgN7
1,Professor Billie Giles-Corti on her research on public health planning and built environment http://t.co/emSELQStRk @HeartAust
1,@imogenbirley Hi! I work @HeartAust in Hobart where are you based?
1,In prep forTuesday “@HeartAust: Smokers will now know heart disease risk not just cancer from today #plainpacks http://t.co/nX7FBkwST7”
1,RT @BasiaDiug: In prep forTuesday “@HeartAust: Smokers will now know heart disease risk not just cancer from today #plainpacks http://t.co/…
1,WOW thanks @HeartAust I didn't know these early signs for a heart attack. Great resource to pass around the office! http://t.co/JOHI44h9Vh
1,RT @HeartAust: So why do healthy people have heart attacks? Via @agelifeandstyle http://t.co/dUZRiIbudx
1,Thanks to everyone who rode in the  @SantosGLNG Bne to the GC Cycle Challenge and raised $135K for @HeartAust http://t.co/4GcvG8HWjd
1,RT @bicycle_qld: Thanks to everyone who rode in the  @SantosGLNG Bne to the GC Cycle Challenge and raised $135K for @HeartAust http://t.co/…
1,RT @HeartAust: The warning signs of heart attack can vary from person to person so we’ve created this online tool- http://t.co/0nr9Llv2wx
1,RT @HeartAust: Millions of Aussies don't know their risk of heart attack. @nap_now @garryjennings @Baker_IDI http://t.co/HDRsrjkQLP
1,RT @HeartAust: It's a fruity kind of morning @HeartAus. Make sure you have your two serves of fruit today! http://t.co/uGgHnJSt9N
1,On way to @VicHealth Awards night as finalists in Healthy Eating category  with partners @HeartAust Coles @Davidcrawford52 @McNaughtonSarah
1,RT @HeartAust: Listen online: @HeartAust Chief Medical Adviser Prof Tatoulis discusses @ABCCatalyst GP survey @amworldtodaypm http://t.co/s…
1,RT @HeartAust: Be part of the conversation about statins and cholesterol soon @ResearchMenzies @LeonCompton #cholesterol
1,RT @HeartAust: No need for Lycra! If you're sedentary there's great benefit from some exercise - A/Prof Sharman @ResearchMenzies @LeonCompt…
1,RT @HeartAust: Over 250 people @ResearchMenzies #cholesterol public talk with @LeonCompton got questions? Contact @HeartAust here http://t.…
1,RT @KylieBall3: On way to @VicHealth Awards night as finalists in Healthy Eating category  with partners @HeartAust Coles @Davidcrawford52 …
1,A6. Check out the @HeartAust guide to a healthier #Christmas for some more tips - http://t.co/ss6SHVjv1V #HealthyChat
1,@TaraM_APD @HeartAust yum! Definitely a recipe to give a go. #HealthyChat
1,Walkable shopping areas are good for business: Evidence review from @RWJF_PubHealth http://t.co/JsTVcG1L0g @CO_OPS @HeartAust
1,Made it to lunchtime walks organised by @HeartAust with @NSWCAG and @mentalhealthnsw. Take a break. Exercise works. @exerciseworks
1,RT @HeartAust: Worrying stats showing Australian heart attack patients are not getting the after care they need: http://t.co/Ree0oL47aa
1,RT @HeartAust: A heartfelt thanks to the thousands of @HeartAust volunteers out there. Happy International Volunteer Day. How do you volunt…
1,Have a HEALTHIER Christmas! @HeartAust has some great ideas: http://t.co/U4EPBxTYTO #healthychristmas #lifebeinit http://t.co/tlFxz3kG9j
1,Xmas Heart Foundation Nordic walk Jorgensen park Kalamunda #bibbulmentrack #nordicwalking @HeartAust @tweetperth http://t.co/fxJUXe3UFz
1,The My Virtual Me Daily is out! http://t.co/BMDbeIfjPM Stories via @europenewsdepot @HeartAust
1,Last weeks discussion with the @HeartAust Healthy Living team &amp; meeting CV Health Director Kelly-Anne Jolly #sphpm http://t.co/YUOh9BfVq9
1,RT @BasiaDiug: Last weeks discussion with the @HeartAust Healthy Living team &amp; meeting CV Health Director Kelly-Anne Jolly #sphpm http://t.…
1,RT @HeartAust: New phone app launched that will help emergency service crews find people anywhere across the country. http://t.co/EbVrUM8XpU
1,@BasiaDiug @HeartAust what an opportunity!!
1,RT @Baker_IDI Grade 6 students at Mont Albert PS trialling standing in the classroom to reduce sedentary behaviour @HeartAust
1,RT @HeartAust: 'Standing classroom' study by @Baker_IDI and funded by us! Watch report by @karenosullivan7 on @7NewsMelbourne http://t.co/b…
1,"Exercise as Treatment Conference 4 http://t.co/3OENLyKz1G   #arthritis #cancer #cardiac #diabetes #falls @HeartAust @CancerCouncilOz"
1,"RT @DrStrength4Life: Exercise as Treatment Conference 4 http://t.co/3OENLyKz1G   #arthritis #cancer #cardiac #diabetes #falls @HeartAust …"
1,RT @HeartAust: A new website has been launched to 'veggycate' Aussie's on the health benefits of veggies: http://t.co/sCJQySkUpg
1,Define 'veggycate': Explaining benefits of veggies on #health. @HeartAust http://t.co/CCqbrlUgdZ @DunkTheJunkFood @thelitladies @visopiano
1,RT @CCGSymposium: Ranger bursts into tears when he talks about Geelong's Walking with Refugees program says Robert Grenfell @HeartAust #ec…
1,RT @EcoHealth13: Dr Robert Grenfell @HeartAust Provides local e.g. of connecting people back to nature to improve health #ecohealth13 http:…
1,RT @HeartAust: Good article on the butter vs margarine debate: http://t.co/zOBGd6r9ZI
1,RT @HeartAust - A new website has been launched to 'veggycate' Aussie's on the health benefits of veggies: http://t.co/CvlkGcBlaM
1,RT @HeartAust: Great article from @HarvardHealth discussing the connection bw stress &amp; heart disease &amp; tips to help your heart - http://t.c…
1,RT @HeartAust: Urban design rules by @cityofsydney  help create sky-scrapers that put people 1st. Watch @TenNewsSydney http://t.co/4PY2FnnU…
1,@HeartAust @BreakfastNews the patient took themselves off their medication not #Catalyst without consultation with their doctor
1,@HeartAust @BreakfastNews If it had have aired on Today Tonight there would have been no one stopping.
1,RT @HeartAust: Listen in live now to @774melbourne - Dr Grenfell in studio with Libby Gorr to discuss #Catalyst survey http://t.co/N7vifHVG…
1,RT @HeartAust: Do you ever get stumped by how to prepare a new vegetable? This website will help answer your veggie questions: http://t.co/…
1,@HeartAust says patients are stopping or changing medication as a result of Catalyst programs on #heart disease http://t.co/69zMp6t7dm
1,Listening to @LeonCompton on #abc talk to @HeartAust Rob Grenfell about the damaging impact of the #Catalyst programme on heart health
1,#Heartdisease the leading cause of death worldwide - report calls on governments to focus on prevention @HeartAust http://t.co/KrniVWUmFA
1,Interesting infographic from @TheEIU on global #heartdisease: some improvement here not so in Asia. @HeartAust http://t.co/hSB9XgkVrO
1,RT @HeartAust: TV program could be responsible for causing 2000 more heart attacks and strokes in Australia over the next 5 years http://t.…
1,RT @mpwoodhead: Can one TV programme be so influential? 1 in 10 stop taking statins after Catalyst show: @HeartAust survey suggests http://…
1,Rob Grenfell of @HeartAust on the 'alarming' no. of people who've stopped medication since that @ABCCatalyst program http://t.co/cS3xl9gVo7
1,It's time the @HeartAust Foundation presented some persuasive evidence rather than lashing out at patients and ABC. http://t.co/1HSCx1LiAt
1,RT @HeartAust: Almost one in 10 have stopped taking their prescribed medication because of ABC Catalyst:  http://t.co/L1EpUXRfTj
1,The North West Nutrition Daily is out! http://t.co/6H40MsspEW Stories via @HeartAust
1,TWD's Drink My Cellar For The @HeartAust  Dinner. @ScopriFoodWine http://t.co/8JLEjmLQ0I A great night &amp; a total of $1555 to a great cause.
1,@KasiaCichonska @Vanderubble @Hippopeteamus @HeartAust latest US guidelines recommend statins without cholesterol levels in hi risk groups
1,@KasiaCichonska @Vanderubble @Hippopeteamus @HeartAust in high risk individuals including those you mentioned.
1,RT @OzParadoxdotcom: .@HeartAust What became of 2 earlier co-authors of #OzParadox research is a bit of a mystery:p21 http://t.co/kna0qIgsX…
1,RT @MADinsurance: RT @HeartAust: Looking for a challenge? Check out this list of some of the top fun runs in Australia: http://t.co/uo7Zdl0…
1,@aihheart Also a time to reflect on the burden of #rheumatic heart disease for Indigenous Australians @HeartAust
1,Inspired runners have raised $250000+ for Aussie charities in #VLM2014.  @HeartAust @PMHFoundationWA @AmnestyOz @VarietyAU @LeukaemiaAus
